Facility ID,Name,Address,Regulation Date,Expiration Date,Conditional,Inspection 1 Date,Inspection 1 Type,Inspection 1 Findings,Inspection 1 Checklists,Inspection 2 Date,Inspection 2 Type,Inspection 2 Findings,Inspection 2 Checklists,Inspection 3 Date,Inspection 3 Type,Inspection 3 Findings,Inspection 3 Checklists,Inspection 4 Date,Inspection 4 Type,Inspection 4 Findings,Inspection 4 Checklists,Inspection 5 Date,Inspection 5 Type,Inspection 5 Findings,Inspection 5 Checklists,Inspection 6 Date,Inspection 6 Type,Inspection 6 Findings,Inspection 6 Checklists,Inspection 7 Date,Inspection 7 Type,Inspection 7 Findings,Inspection 7 Checklists,Inspection 8 Date,Inspection 8 Type,Inspection 8 Findings,Inspection 8 Checklists,Inspection 9 Date,Inspection 9 Type,Inspection 9 Findings,Inspection 9 Checklists,Inspection 10 Date,Inspection 10 Type,Inspection 10 Findings,Inspection 10 Checklists,Inspection 11 Date,Inspection 11 Type,Inspection 11 Findings,Inspection 11 Checklists,Inspection 12 Date,Inspection 12 Type,Inspection 12 Findings,Inspection 12 Checklists,Inspection 13 Date,Inspection 13 Type,Inspection 13 Findings,Inspection 13 Checklists,Inspection 14 Date,Inspection 14 Type,Inspection 14 Findings,Inspection 14 Checklists,Inspection 15 Date,Inspection 15 Type,Inspection 15 Findings,Inspection 15 Checklists,Inspection 16 Date,Inspection 16 Type,Inspection 16 Findings,Inspection 16 Checklists,Inspection 17 Date,Inspection 17 Type,Inspection 17 Findings,Inspection 17 Checklists,Inspection 18 Date,Inspection 18 Type,Inspection 18 Findings,Inspection 18 Checklists,Inspection 19 Date,Inspection 19 Type,Inspection 19 Findings,Inspection 19 Checklists,Inspection 20 Date,Inspection 20 Type,Inspection 20 Findings,Inspection 20 Checklists
93695,"Turning Point Family Care, Inc. - Residential Treatment","121 N 1550 W, Cedar City, UT, 84720",2022-09-01,2026-08-31,False,2023-11-27,Non On-Site Inspection,None,,2023-08-08,"Unannounced, Annual Inspection",None,548388; Licensor=:; Method=text,2023-08-03,Follow-Up Inspection,None,,2023-07-19,Focus Inspection,"R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by failing to submit over 10 critical incident reports to the Office of Licensing. During on and off-site inspections, the Office of Licensing conducted multiple client and staff interviews and reviewed documentation that supported noncompliance with this rule.",,2023-07-14,Investigation Inspection,None,,2023-06-26,Non On-Site Inspection,None,,2023-06-22,Investigation Inspection,None,,2023-06-13,"Announced, Annual Inspection",None,538879; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93696,UHS Of Provo Canyon dba Provo Campus,"4501 N University Ave, Provo, UT, 84604",2022-02-01,2027-01-31,True,2026-03-23,Investigation Inspection,"R380-80-6(1)(a)-(i): Client rights | Finding: The licensee was out of compliance with R380-80-6(1)(a) by failing to protect a client from potential harm or acts of violence.  On  2/18/2026, a staff member punched a client.  The client was injured  and got stitches in their mouth. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93697,UHS Of Provo Canyon dba Springville Campus,"763 N 1650 W, Springville, UT, 84663",2022-02-01,2027-01-31,False,2025-03-10,"Conditional, Monitoring Inspection",None,,2025-03-10,Investigation Inspection,R380-80-4(1): Provider shall protect each client | Finding: The licensee was out of compliance with R380-80-4(1) by failing to protect a client from mistreatment.  During the inspection the licensor reviewed video footage that showed a staff member physically pushing a client.,,2025-03-06,"Follow-Up Inspection, Non On-Site Inspection",None,,2025-02-27,"Unannounced, Annual Inspection",None,638255; Census=110; Capacity=120; Contact=Ann Bowen; Licensor=Heather Guanajuato; Method=text,2025-02-26,"Conditional, Monitoring Inspection",None,,2025-02-13,"Conditional, Monitoring Inspection",None,,2024-12-10,Non On-Site Inspection,None,,2024-12-03,Investigation Inspection,None,,2024-12-03,Investigation Inspection,None,,2024-12-03,Investigation Inspection,"R380-80-6(1)(a)-(i): Client rights | Finding: The provider is out of compliance with this rule by staff failing to keep a client free from harm or acts of violence. During an investigation inspection and review of video footage from 12/01/2024, it was observed that a staff member struck a client during a restraint. This is a repeat noncompliance.",,2024-11-26,"Complaint, Investigation Inspection","R380-80-6(1)(a)-(i): Client rights | Finding: The provider is out of compliance with rule by staff failing to keep clients safe from potential harm. While on site 11/26/2024, the investigator observed through video footage that the staff initiated a restraint that did not fall under the Handle With Care training.",,2024-11-19,"Announced, Annual Inspection",None,624608; Census=117; Capacity=120; Contact=Ann Bowen; Licensor=Heather Guanajuato; Method=text,2024-11-13,Investigation Inspection,None,,2024-10-12,Investigation Inspection,None,,2024-09-12,Investigation Inspection,None,,2024-09-12,Focus Inspection,"R380-80-6(1)(a)-(i): Client rights | Finding: The provider is out of compliance with rule by staff failing to keep clients free from harm or acts of violence. While on site, the licensor reviewed video footage of the critical incident. It was observed by the licensor that one staff involved in this incident had acted in a way where clients were harmed.",,2024-09-06,2nd Unannounced,None,613619; Census=120; Capacity=120; Contact=Patricia Martinez; Licensor=Heather Guanajuato; Method=text,2024-06-25,"Unannounced, Annual Inspection",None,602140; Census=110; Capacity=120; Contact=Ann Bowen; Licensor=Heather Holbrook; Method=text,2024-05-29,"Follow-Up Inspection, Non On-Site Inspection",None,,2024-04-23,Non On-Site Inspection,None,
110301,Utah Healing House Youth Crisis Center,"704 N White Horse Drive., Spanish Fork, UT, 84660",2024-04-26,2027-03-31,False,2024-11-19,Investigation Inspection,"R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by failing to report a critical incident to the office of licensing.  In the facility a critical incident occurred which was not reported to the office of licensing.
This is a repeat noncompliance.",,2024-10-16,3rd Unannounced,None,619486; Census=8; Capacity=16; Contact=Cathyrine Funa; Licensor=Heather Guanajuato; Method=text,2024-08-12,2nd Unannounced,None,609738; Census=5; Capacity=16; Contact=Doug Houston; Licensor=Kacee Arrington; Method=text,2024-07-01,Non On-Site Inspection,None,,2024-06-28,"Unannounced, Annual Inspection",None,603232; Census=2; Capacity=16; Contact=Doug Houston; Licensor=Kacee Arrington; Method=text | 603245; Census=2; Capacity=16; Contact=Doug Houston; Licensor=Kacee Arrington; Method=text,2024-04-19,Follow-Up Inspection,None,591539; Census=0; Capacity=16; Contact=Douglas Huston; Licensor=Kacee Arrington; Method=text,2024-03-21,Pre-Inspection,None,589066; Census=0; Capacity=16; Contact=Douglas Huston; Licensor=Kacee Arrington; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93701,Utah Health Operations LLC dba Newport Academy,"251 W Weber Canyon Rd, Oakley, UT, 84055",2022-09-01,2026-08-31,False,2024-07-01,Investigation Inspection,None,,2024-07-01,Follow-Up Inspection,None,,2024-06-25,"Announced, Annual Inspection",None,602149; Census=53; Capacity=64; Contact=Christan Gillespie; Licensor=Kacee Arrington; Method=text,2024-06-20,Investigation Inspection,None,,2024-06-03,Investigation Inspection,None,,2024-05-03,Investigation Inspection,None,,2024-04-15,Follow-Up Inspection,None,,2024-04-04,Investigation Inspection,None,,2024-04-04,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider is non-compliant with this rule by failing to provide 15 minute line of sight check-ins with students. Prior to and during hygiene, a student went AWOL. This was unnoticed by staff members. Two staff members each believed the student was with the other staff member. Staff members took the word of other students and did not confirm where the missing student was. No line of sight check was done on the client who was missing for approximately 40 minutes before staff members realized the student was gone. Staff members were written up and re-trained due to their lack of action.",,2024-04-04,Follow-Up Inspection,None,,2024-03-20,Non On-Site Inspection,None,,2024-03-05,Focus Inspection,"R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by failing to report a critical incident by the next business day.  The incident occurred on 3/2/2024 and was reported on 3/5/2024.
This is a repeat noncompliance.",,2024-02-29,"Unannounced, Annual Inspection",None,583084; Census=51; Capacity=64; Contact=Brendan Gallagher; Licensor=Kacee Arrington; Method=text,2024-02-01,Investigation Inspection,None,,2023-12-20,Investigation Inspection,None,,2023-12-04,Investigation Inspection,None,,2023-11-16,Non On-Site Inspection,None,,2023-11-08,Investigation Inspection,None,,2023-10-26,"Focus Inspection, Focus, Non On-Site",R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by not submitting the critical incident report within one business day. Incident occurred on 10/26/2023 and was reported on 10/28/2023.,,2023-10-04,Investigation Inspection,None,
93703,Utah Youth Village (AA-BR),"1492 Meadowbrook Dr, Tooele, UT, 84074",2022-09-01,2026-08-31,False,2023-08-02,Investigation Inspection,None,,2023-07-19,"Announced, Annual Inspection",None,545614; Census=6; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93702,Utah Youth Village (AA-CC),"1492 Meadowbrook Dr, Tooele, UT, 84074",2022-09-01,2026-08-31,False,2023-11-14,Non On-Site Inspection,None,,2023-11-14,Investigation Inspection,None,,2023-11-13,Non On-Site Inspection,None,,2023-11-09,"Unannounced, Annual Inspection",None,564457; Census=4; Contact=Heather Holbrook Rob Jones; Licensor=:; Method=text,2023-10-30,Focus Inspection,"R501-19-3(8): Direct supervision only by direct care staff | Finding: The provider was out of compliance with this rule by not ensuring active supervision of all clients at all times. During an investigation inspection on 09/28/23, video footage documented two clients left unsupervised after a therapy group for at least 17 minutes on 09/20/2023.",,2023-10-12,Follow-Up Inspection,None,,2023-09-18,Investigation Inspection,None,,2023-09-18,Focus Inspection,"R501-19-3(8): Direct supervision only by direct care staff | Finding: The provider was out of compliance with this rule by not ensuring active supervision of all clients at all times. On 09/10/2023, 3 clients were left unsupervised in their bedrooms for at least 54 minutes.",,2023-09-05,Investigation Inspection,None,,2023-07-26,Investigation Inspection,None,,2023-07-19,"Announced, Annual Inspection","R501-1-15(9): medication and hazardous items maintenance and storage | Finding: The provider is out of compliance with this rule by having a hygiene bag containing spray cologne out in one of the student bathrooms. During the walk through inspection, the licensor observed a hygiene bag in a student's bathroom with spray cologne in it.  This was locked up in the hygiene closet during the inspection. This is a repeat citation.",573997; Census=7; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93262,Utah Youth Village (AA-MB),"1369 Erda Way, Tooele, UT, 84074",2022-09-01,2026-08-31,False,2023-07-19,"Announced, Annual Inspection",None,545582; Census=7; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93264,Utah Youth Village (AA-OR),"1296 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2026-08-31,False,2023-11-02,Investigation Inspection,None,,2023-07-19,"Announced, Annual Inspection",None,545605; Census=7; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93261,Utah Youth Village (AA-PC),"1249 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2026-08-31,False,2023-11-16,Non On-Site Inspection,None,,2023-11-09,"Unannounced, Annual Inspection",None,564447; Census=8; Contact=Heather Holbrook Rob Jones; Licensor=:; Method=text,2023-07-19,"Announced, Annual Inspection",None,545600; Census=7; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93263,Utah Youth Village (AA-WC),"1293 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2026-08-31,False,2024-02-20,Investigation Inspection,None,,2024-01-31,Investigation Inspection,None,,2023-11-09,"Unannounced, Annual Inspection",None,564470; Census=7; Contact=Heather Holbrook Rob Jones; Licensor=:; Method=text,2023-11-02,Investigation Inspection,None,,2023-10-26,Investigation Inspection,None,,2023-07-19,"Announced, Annual Inspection",None,545623; Census=6; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93704,Vive Adolescent Care,"120 W 1470 S, Saint George, UT, 84770",2022-07-01,2026-06-30,False,2024-08-08,Follow-Up Inspection,None,,2024-07-29,Investigation Inspection,None,,2024-07-11,"Unannounced, Annual Inspection",None,604642; Census=20; Contact=Justin Day; Licensor=Larry Black; Method=text,2024-06-13,Investigation Inspection,None,,2024-06-13,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider was out of compliance with this rule by staff members not conducting line-of-sight checks every 15-minutes on clients. During the investigation inspection, provider documentation was reviewed that recorded multiple periods of time throughout the nights of 06/07/2024 and 06/08/2024 when line-of-sight checks exceeded 35 minutes.
This is a repeat citation.",,2024-06-11,Non On-Site Inspection,None,,2024-05-09,Investigation Inspection,None,,2024-05-02,Investigation Inspection,None,,2024-05-02,Focus Inspection,"R501-14-5(2)(a)-(f): Submitting application for an initial background screening | Finding: The provider was out of compliance with this rule by failing to provide direct supervision for a staff member without an eligible or conditional background clearance determination. During the investigation inspection, video coverage was observed that recorded a staff member without an eligible or conditional background clearance working with clients independently. || R501-1-2(2)(a)-(c): Comply with all laws and rules | Finding: The provider was out of compliance with this rule by failing to comply with state law. During an investigation inspection, the information collected substantiated that the provider failed to comply with Utah Code 26B-2-123(3)(b) and administered an involuntary chemical restraint on a client in a congregate care setting without the authorization of the Office of Licensing.",,2024-04-24,Non On-Site Inspection,None,,2024-04-18,"Announced, Annual Inspection",None,591298; Census=13; Contact=Matt Reed; Licensor=Larry Black; Method=text,2024-04-01,Follow-Up Inspection,None,,2024-02-27,3rd Unannounced,None,586842; Census=13; Contact=Matt Reed; Licensor=Larry Black; Method=text,2024-01-17,Investigation Inspection,None,,2024-01-17,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider was out of compliance with this rule by failing to provide supervision with line-of-sight check-ins no less frequently than every 15 minutes. During the investigation inspection, interviews and provider documentation verified that a client was left unsupervised in their bedroom for approximately 2 hours.",,2023-12-27,2nd Unannounced,None,571651; Method=all_failed,2023-08-14,"Unannounced, Annual Inspection",None,549347; Census=17; Contact=McCabe Peterson Nicole Laub; Licensor=:; Method=text,2023-08-14,Investigation Inspection,None,549347; Census=17; Contact=McCabe Peterson Nicole Laub; Licensor=:; Method=text,2023-08-14,Investigation Inspection,None,549347; Census=17; Contact=McCabe Peterson Nicole Laub; Licensor=:; Method=text,2023-08-07,Follow-Up Inspection,None,
93715,White River Academy Foundation,"275 W 100 S, Delta, UT, 84624",2022-05-01,2027-04-30,False,2024-02-20,Investigation Inspection,None,,2024-01-31,Focus Inspection,"R380-80-5(4): Provider shall protect clients from abuse, prevent abuse | Finding: The provider was out of compliance with the rule by failing to protect clients from alleged abuse by omitting information to an allied investigative agency. During the investigation inspection, provider documentation substantiated that information of an alleged sexual misconduct between 2 clients was not reported to CPS (Child Protective Services) in its entirety leading to the CPS referral to be unaccepted. When the omitted information was reported by the Office of Licensing, the CPS referral was accepted and the case was opened for investigation. || R380-80-6(1)(a)-(i): Client rights | Finding: The provider was out of compliance with this rule by a staff member not ensuring the client(s) were free from potential harm. During an inspection, multiple interviews disclosed that the staff member was not providing active supervision when two clients engaged in inappropriate sexual misconduct on two separate occasions. || R380-80-5(10): Services and supervision to meet each clients needs | Finding: The provider was out of compliance with this rule by a staff member not providing supervision that is commensurate with the behaviors and needs of the clients involved in the incident.  During an inspection, multiple interviews disclosed that the staff member was not providing active supervision when two clients engaged in inappropriate sexual misconduct on two separate occasions. Multiple interviews disclosed that one of the clients involved in both incidents has a history of sexually acting out against his peers.",,2024-01-11,Investigation Inspection,None,,2024-01-02,Follow-Up Inspection,None,,2023-12-12,2nd Unannounced,"R501-1-15(1): Clean and maintained facility | Finding: The provider was out of compliance with this rule by not maintaining the building free from hazards. During the onsite inspection, this licensor observed in two different client bedrooms that there was a hole in the wall.",,2023-09-06,Non On-Site Inspection,None,,2023-08-24,"Unannounced, Annual Inspection",None,552102; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93717,Young Women's Empowerment Center,"66 N 180 W, Ephraim, UT, 84627",2022-04-01,2026-06-30,False,2026-05-04,"Announced, Annual Inspection",None,"1009872; Census=10; Capacity=12; Contact=Justice Roberts; Licensor=Rob Jones, Cassandra Richards; Method=text",2023-07-19,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104399,Youth Health Associates Inc dba Bridges Academy,"387 E 450 So., Clearfield, UT, 84015",2023-08-15,2026-07-31,False,2024-01-18,Follow-Up Inspection,None,,2023-12-19,Follow-Up Inspection,None,,2023-12-07,Investigation Inspection,None,,2023-12-06,Investigation Inspection,None,,2023-11-29,Investigation Inspection,None,,2023-11-03,Investigation Inspection,None,,2023-11-03,Focus Inspection,R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. The incident was occurred on 10/21/2023 and did not submit the report to Licensing until 10/26/2023.  This was a repeat non-compliance.,,2023-10-31,Non On-Site Inspection,None,,2023-10-11,"Unannounced, Annual Inspection",None,558825; Method=all_failed,2023-07-27,Pre-Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93724,Youth Health Associates dba Cedar Valley Ranch,"6484 N 2300 W, Cedar City, UT, 84720",2022-03-01,2027-02-28,False,2025-02-18,Investigation Inspection,R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider was out of compliance with this rule by not conducting physical 15-minute check-ins with clients. During the inspection a client was able to leave the facility without staffing being aware. This is a repeat noncompliance.,,2025-02-11,Investigation Inspection,None,,2025-01-16,"Announced, Annual Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with this rule by not maintaining the building, electrical furnishings and appliances. During the inspection the bathroom in school was not vented by mechanical means, the door to the house had been broken, in a client bedroom the light fixture had no cover exposing fluorescent light bulbs, the living room light was non-functional, there was a broken electrical plug by staircase and the stove top in the was kitchen broken. This is a repeat non-compliance.",632257; Census=15; Contact=Breann Jones; Licensor=Larry Black; Method=text,2024-12-23,Investigation Inspection,None,,2024-12-05,Investigation Inspection,"R380-80-5(10): Services and supervision to meet each clients needs | Finding: The provider was out of compliance with this rule by not supervising clients based of their behavior. During the inspection clients, who had previously sexually acted out with peers, were able to sexually act out with peers again. This is a repeat noncompliance.",,2024-11-22,Investigation Inspection,R380-80-6(1)(a)-(i): Client rights | Finding: The provider was out of compliance with this rule by exposing a client to potential harm. During the inspection a client fell from a staff vehicle and sustained injuries.,,2024-11-08,Investigation Inspection,R380-80-5(10): Services and supervision to meet each clients needs | Finding: The provider was out of compliance with this rule by not providing supervision based off of clients behaviors. During the inspection clients were not supervised based of behaviors that they had previously demonstrated. This is a repeat noncompliance.,,2024-11-07,3rd Unannounced,None,622702; Census=16; Capacity=16; Contact=Breann Jones 11/07/24; Licensor=MeRee Jacobsen; Method=text,2024-10-18,Investigation Inspection,None,,2024-09-13,Focus Inspection,R380-80-5(10): Services and supervision to meet each clients needs | Finding: The provider was out of compliance with this rule by not providing supervision as required by a client's behavior. During the inspection a client with a history of sexually acting out was able to sexually act out with a peer. This is a repeat noncompliance.,,2024-08-01,Follow-Up Inspection,None,,2024-07-23,2nd Unannounced,None,606533; Census=15; Capacity=16; Contact=Breann Jones; Licensor=MeRee Jacobsen; Method=text,2024-07-03,"Focus, Non On-Site","R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 06/29/2024 and was not reported until 07/02/2024.
This is a repeat noncompliance.",,2024-04-08,"Unannounced, Annual Inspection",R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with this rule by not removing all glass pieces from a  broken window. During the inspection the licensor saw a  broken window facing the outdoor basketball court that had small unattached glass particles around the window..,589668; Method=all_failed,2024-04-08,Non On-Site Inspection,None,589668; Method=all_failed,2024-02-20,Non On-Site Inspection,None,,2024-02-08,"Announced, Annual Inspection",None,579110; Method=all_failed,2023-10-17,Follow-Up Inspection,None,,2023-10-05,Focus Inspection,"R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by a staff failing to provide supervision commensurate with clients behaviors and needs on multiple occasions. During an on-site investigation inspection, multiple interviews and provider documentation substantiated the following incidents of noncompliance.
1. A staff member left their assigned post and area leaving clients without supervision. During this time, two clients engaged in sexual activity, and 
2. A staff member failed to supervise clients and was focused on a cell phone. During this time, clients left the staff’s supervision and engaged in sexual activity.
Upon discovery of these incidents, the provider took prompt action to address the noncompliances. || R501-19-3(6)(a)-(b): Staff decrease allowance | Finding: The provider was out of compliance by a staff failing to remain awake and appropriately supervise clients to ensure health and safety. During an on-site investigation inspection, multiple interviews disclosed that a staff member intentionally takes naps on the couch during their assigned shifts. || R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by failing to report a change to the clients’ environment that compromised their immediate health and safety. During an on-site investigation inspection, the licensor observed the laundry room and staircase walls were missing. Multiple interviews disclosed an environmental hazard in which a water leak resulted in mold contamination in the walls. This incident was not reported to the Office of Licensing.",,2023-09-18,Investigation Inspection,None,
93728,Youth Health Associates Inc dba Eagle Academy,"446 E 450 S, Clearfield, UT, 84015",2021-11-01,2026-07-31,False,2024-03-21,3rd Unannounced,None,586523; Census=16; Capacity=16; Contact=Matt Clark; Licensor=Mary Bokinskie; Method=text,2023-12-21,Non On-Site Inspection,None,,2023-12-19,Non On-Site Inspection,None,,2023-12-12,2nd Unannounced,None,570085; Method=all_failed,2023-11-08,Investigation Inspection,None,,2023-10-30,"Follow-Up, Additional Follow-Up Inspection",None,,2023-10-27,Investigation Inspection,None,,2023-10-13,Non On-Site Inspection,None,,2023-10-12,Non On-Site Inspection,None,,2023-09-12,"Unannounced, Annual Inspection",None,555076; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,2023-09-06,Investigation Inspection,None,,2023-07-05,Non On-Site Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93725,Youth Health Associates dba Lakeview,"836 N 1375 W, Provo, UT, 84604",2021-08-01,2026-07-31,False,2024-07-11,Non On-Site Inspection,None,,2024-06-20,"Announced, Annual Inspection",None,601660; Method=error,2024-04-01,Focus Inspection,R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by failing to report a critical incident within 1 business day. During the inspection a critical incident happened on 3/28/2024 and was reported to Licensing on 3/30/2024. This is a repeat noncompliance.,,2024-03-28,Non On-Site Inspection,None,,2024-03-19,"Conditional, Monitoring Inspection",None,,2024-03-18,2nd Unannounced,None,585889; Method=all_failed,2024-03-11,"Conditional, Monitoring Inspection",None,,2024-02-29,"Follow-Up, Additional Follow-Up Inspection",None,,2024-02-29,"Conditional, Monitoring Inspection",None,,2024-02-13,Follow-Up Inspection,None,,2024-02-13,Follow-Up Inspection,None,,2024-02-07,"Follow-Up, Additional Follow-Up Inspection",None,,2024-02-07,"Conditional, Monitoring Inspection",None,,2024-01-31,"Conditional, Monitoring Inspection",None,,2024-01-31,"Follow-Up, Additional Follow-Up Inspection",None,,2024-01-17,"Follow-Up, Additional Follow-Up Inspection",None,,2024-01-17,"Conditional, Monitoring Inspection",None,,2024-01-11,Follow-Up Inspection,None,,2024-01-11,"Conditional, Monitoring Inspection",None,,2023-12-13,Focus Inspection,"R501-19-3(2): Provide direct supervision that meets supervision and ratio requirements | Finding: The provider was out of compliance with this rule by not maintaining adequate supervision of clients.  During the inspection, the Licensor interviewed staff and identified that in the program two clients were able to leave supervision and participate in sexual activity while unsupervised. This is a repeat citation.",
93726,Youth Health Associates Inc dba Stepping Stones,"430 E 450 S, Clearfield, UT, 84015",2022-08-01,2026-07-31,False,2023-09-12,"Unannounced, Annual Inspection",R501-1-15(1): Clean and maintained facility | Finding: The provider was out of compliance with this rule/requirement by not having a clean and maintained facility.,556366; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,2023-07-05,Non On-Site Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
